,url,text_content,csv_name
95,https://www.redfin.com/WA/Seattle/7026-S-116th-St-98178/home/199560,"Perfect starter home. Attention first time home buyers! With a nicely laid out floor plan, large covered deck, and an enormous yard for 2 and 4 footed friends, this is a lot of lifestyle for the money. Well located with easy access to freeways, Boeing, Renton landing, and many local restaurants, you’ll be surprised by how quiet and peaceful this home is on a dead end street. Lots of room for parking your R/V and boat. Attached garage serves as an office, etc and can easily be retrofitted park your car. There’s a great storage shed in the back yard as well as fire pit for entertaining. Come see this opportunity! Show more",Redfin98178.csv
96,https://www.redfin.com/WA/Seattle/10116-Waters-Ave-S-98178/home/177247,"Classic craftsman lake cottage nestled a few blocks from Lake Washington! Walk to Lakeridge Park and explore trails at Taylor Creek. This recently painted 2 BR + den home has new/refinished oak floors, light-filled dining room and kitchen with spectacular lake views, new built-ins, and an extra space to serve as home office or den. Stainless steel kitchen appliances all less than 3 years old. Primary bedroom is spacious with plenty of room for a king-sized bed. Basement has great ceiling height and is 1060 square feet just waiting to be finished. Extensive native landscaping with play set, ample garden space, and room to entertain. Detached garage and easy commute to downtown! Just minutes from Link Light Rail station. Home sweet home! Show less",Redfin98178.csv
97,https://www.redfin.com/WA/Seattle/6910-S-120th-Pl-98178/home/196430,"Move-In ready, beautifully remodeled and updated, spacious 3 bdrm, 1.5 bath home with vaulted ceilings, hardwood floors, and large bedrooms. Enjoy a chef's kitchen with custom cabinets, newer SS appliances, quartz countertops, and large eating island. Snuggle on a cozy night next to the electric fireplace, or entertain with a relaxing BBQ on the deck in the privacy of the fully fenced backyard. The backyard also features a large garden shed, along with a separate firepit/patio area. Perfect location for shopping and easy commuting. Don't miss this terrific opportunity! Seller to re-finish hardwood floors prior to close. Show more",Redfin98178.csv
98,https://www.redfin.com/WA/Seattle/10881-Rainier-Ave-S-98178/home/197075,"Fantastic Lake WA water views from nearly every room in this ""jewel box"" in coveted Lakeridge. Sited above Rainier Av. S. & accessed from Garden Pl.S  allows for panoramic Lake & Mnt view while enjoining the tranquility of a dead end street. Lrg view deck brings the outdoors in- makes you feel you are on the lake. Great entertaining spaces plus a beautiful yard ready for games and gardening. Smart 3 bed 1 ba floor plan. Walls of windows bring in lots of natural light & views. Updated spacious kitchen with dining area.  Remodeled bath, pantry and laundry (possible 2nd bth?) 2 car crprt unncovered. So much has been done ..new roof, rebuilt deck, new paint in and out, updated electric & plumbing.  Ideally located for commutes, parks shops etc. Show less",Redfin98178.csv
99,https://www.redfin.com/WA/Seattle/8673-S-123rd-St-98178/home/198578,"Discover the epitome of tranquil living in this 2-story home near Lake WA. Nestled within a quiet cul-de-sac. 4 bdr 2.75 bth (incls office/den & 3/4 bth downstairs & upstairs mstr bdr w 5-pc ensuite bth), this home offers comfort & functionality. Vaulted ceilings & updtd floors add to the spaciousness & elegance of the home, while AC ensures year-round comfort. Updated kitchen is a chef's delight. Central vacuum system adds convenience to your daily routine. Step outside to a covered patio for outdoor gatherings in the backyard & garden. Located in a sought-after neighborhood, this home offers a peaceful retreat. Close to Seattle's vibrant amenities. Experience the flawless balance of privacy, convenience, natural beauty & modern comforts. Show more",Redfin98178.csv
100,https://www.redfin.com/WA/Seattle/8226-S-116th-St-98178/home/199389,"Located in the thriving city of Seattle, this home presents an exceptional chance for those with a vision to create & design a personalized masterpiece that suits their unique style & preferences.With 4 bedrooms & 2.5 bathrooms, this home provides a solid foundation for your renovation endeavors. The spacious floor plan offers endless possibilities, providing ample space for creative interior design & room configuration. Transform the living areas into a modern, open-concept layout or maintain separate spaces for distinct purposes. Step into the expansive yard & discover a meticulously maintained landscape that is sure to captivate your senses. The lush green lawn and covered patio provide ample space for outdoor activities. Show more",Redfin98178.csv
101,https://www.redfin.com/WA/Seattle/10033-61st-Ave-S-98178/unit-B/home/176184,"Room for everyone in this three level, two kitchen, seven bdrm, four full bath home! You'll find extensive hardwood-style, generous living spaces, gas frplc, stylish finishes, niches, and all appliances stay including washer and dryer. Fully finished lower level has separate entry, fully-equipped kitchen, one bdrm, full bath. Expansive deck ideal for summertime BBQs; patio, fenced yard, landscaping. Two car garage and lots of off-street parking. Cul-de-sac setting, convenient to Seattle, SeaTac amenities, I-5 access and main commutes. Ideal for business, multi-generational living and possibilities galore. Buyer to verify all information to own satisfaction. Show more",Redfin98178.csv
102,https://www.redfin.com/WA/Seattle/7035-S-133rd-St-98178/unit-A201/home/2118540,"Back on Market! Financing failed. Great opportunity to own this  nice condo unit move in ready like new  at Springbrook Reserve  nestled along a serene green belt just minutes from the Tukwila light rail station close to I-5 & 405 & minutes to downtown Seattle.  This  condo unit is on street level floor plan with no stairs featuring 2 bedrooms, 2 full baths, new carpet, new stove range, new interior paints, stainless steel kitchen appliances, washer/dryer, fireplace, private balcony/patio with adjoining heated storage. Show less",Redfin98178.csv
103,https://www.redfin.com/WA/Seattle/5332-S-Wallace-St-98178/home/178215,"This beautiful move in ready Rambler features 2 Bedrooms/1 Bathroom and an incredible spacious yard with fruit trees.This home has been updated with a new roof, central AC and has original hardwood floors throughout that are in great condition. Energy efficient hot water tank, Leaf Filter Gutter covers, newly updated walk in shower with seat and so much more. This home is light filled and sits on a large lot with great access to schools, parks & freeways. Show more",Redfin98178.csv
104,https://www.redfin.com/WA/Seattle/12634-74th-Pl-S-98178/home/195572,"Welcome to BrynMawr-Skyway! Offering the perfect blend of tranquility, accessibility and a unique opportunity for an additional dwelling unit on this sizable lot. This yard boasts lush grounds, garden beds and gazebo for entertaining.  A fresh look with ALL New-Siding, enclosed in a fully fenced lot for privacy, security and enjoyment. Step inside an inviting layout that's tastefully updated. The living area features a cozy tile surround fireplace, two-full baths + laundry rm. The kitchen provides a functional space for culinary skills; showcasing SS appliances, tile floors, quartz counters, tile backsplash and generous eating space. Easy access to I5, bus routes, light-rail, airport(s), shopping + parks. Opportunity awaits! Show less",Redfin98178.csv
105,https://www.redfin.com/WA/Seattle/7285-S-135th-St-98178/home/196023,"Panoramic western exposure including breath taking views of Mount Rainier. Over an acre of of western facing gentle slope & terracing ideal for garden space. Fully updated turnkey opportunity. Chefs kitchen with designer cabinets, slab quartz counters, waterfall island & stainless appliances. Open floor plan flooded with natural light is ideal for entertaining. Picturesque circular driveway with two car attached garage & additional off street parking. Don't miss the new A/C, surround sound and more!  Possible development opportunity with subdivision? This one won't last! Show less",Redfin98178.csv
106,https://www.redfin.com/WA/Seattle/10031-61st-Ave-S-98178/home/176907,"This charming home in a great location of Seattle. Home features 5 bedrooms and 3.5 baths with hardwood floors throughout, nice modern white cabinets with stainless steel appliances and much more. Great layout helps showcase the home. Large windows provide lots of natural light. Additional features include an attached 2 garage, a spacious deck and much more. MUST SEE!!! Show less",Redfin98178.csv
107,https://www.redfin.com/WA/Seattle/10615-60th-Ave-S-98178/home/177998,"Updated Mid Century Tri-Level. This special home features spacious, light filled main level living (w/ fireplace), dining & remodeled kitchen, spaces w/ oak hardwood floors throughout. Slider off kitchen leads to expansive, private, fully fenced backyard, w/ large entertainment patio, gazebo & a tree house for people of all ages.  Upper floor offers Primary bedroom w/ ensuite, 2 additional larger bedrooms & updated bathroom. Lower lever has 4th bedroom, large family/bonus room, utility room & remodeled bathroom. Additional updates include, newer roof, Gas furnace, oven/range, dishwasher & washer & dryer.  Home sits above a quiet street providing a serene private setting. Convenient location  with quick access to downtown Seattle or Renton. Show less",Redfin98178.csv
108,https://www.redfin.com/WA/Tukwila/4426-S-124th-St-98178/home/188159,"Welcome to this charming Craftsman style farm house, located conveniently across the street from the Tukwila Community Center. This property is a diamond in the rough, offering endless potential and waiting for your personal touch. Kitchen with plenty of room for a breakfast nook. The unfinished basement offers plenty of possibilities for you to let your creative side flourish, with the added convenience of an outside entrance. The level yard is fully fenced and freshly landscaped. Brand new furnace and newer hot water heater installed in 2020, as well as the newer windows and roof, ensuring that your home is both comfortable and cost-effective. Two sheds also provide plenty of storage space. Show more",Redfin98178.csv
109,https://www.redfin.com/WA/Seattle/11264-57th-Ave-S-98178/home/178881,"Clean, turn-key rambler on a quiet & peaceful street in Skyway! Lots of natural light & open floor plan with well maintained laminate flooring, kitchen boasting stainless steel appliances, slab granite counters, newer windows & newer roof. Large main bedroom can easily fit a king size bed. Slider from kitchen opens to the expansive and fully fenced back & front yards, perfect to corral your pets! Ideal for work-from-home, streaming video, and those with many devices, equipped to run high-speed Gigabit internet. Great condo alternative, as well as for first time buyers or investors. Close to I-5, I-405, DT Renton, bus lines, schools, & Link light rail. See it today before it’s gone! Show less",Redfin98178.csv
110,https://www.redfin.com/WA/Seattle/7920-S-112th-St-98178/home/199318,"Welcome to Lakeridge with a stunning view of Lake Washington! Conveniently located and only minutes to schools and shopping!    This house built in 1952 has a great layout with 4 bedrooms and 1.5 baths. The large living room features picturesque windows offering a lovely view of Lake Washington, perfect for entertaining. All upstairs bedrooms feature ceiling fans.  Backyard is beautifully landscaped and ready for your next BBQ or event!  Large Basement can be used for an entertainment room with added extra room  with a separate entrance for MIL or Rental. Plenty of storage. All appliances stay.  Sold as is. Show more",Redfin98178.csv
111,https://www.redfin.com/WA/Seattle/11020-Rowan-Rd-S-98178/home/176754585,"A luxurious new construction home with lake views by JK Monarch. This contemporary three-story, 3 bed/2.5 bath home with an additional dwelling unit was designed to enjoy Lake Washington & Cascade views from its large windows and multiple covered decks. The open concept on the main floor boasts refined finishes and includes the gourmet kitchen, dining room, powder room, living space and covered view decks to take in the beautiful PNW. Head upstairs to the primary bedroom and 5 piece en-suite with its walk-in closet and private deck, 2 more bedrooms, full bath and laundry room. Downstairs you will find a 566 SF ADU with a separate entrance that includes a living room, kitchen, bedroom, 0.75 bath and the 2 car garage. Show less",Redfin98178.csv
112,https://www.redfin.com/WA/Seattle/8214-S-132nd-St-98178/unit-5-3/home/179598018,NA,Redfin98178.csv
113,https://www.redfin.com/WA/Seattle/10717-55th-Ave-S-98178/home/178100,"Updated with new cabinets, counter tops, int & ext paint, new garage door & much more. Gas fireplace, hardwood floors, skylight, east-facing windows, attic. Gorgeous yard, perfect for a gardener or artist, mature fruit trees. 100sf studio in back. Deck over garage & in back. Special program available only to first time homebuyers who qualify. Listing is for the improvements to the property only, land is owned by a non-profit. Land lease is $265 p/month,  ask your agent for details. Show less",Redfin98178.csv
114,https://www.redfin.com/WA/Seattle/8022-S-112th-St-98178/home/199307,NA,Redfin98178.csv
115,https://www.redfin.com/WA/Seattle/8406-S-124th-Pl-98178/home/197274,"This Wonderful Lake Washington view home is open concept, professionally designed, & features newer kitchen and cabinets, counter tops, stainless steel appliances, and hardwood floors. Watch the Blue Angels fly by from the large deck overlooking Lake Washington. Plumbed and ready for a second kitchen downstairs. You'll appreciate the Large two car carport (that could be housed in for a garage.) This home is a must see! Show more",Redfin98178.csv
116,https://www.redfin.com/WA/Seattle/10026-51st-Ave-S-98178/home/178148,"Sweet Craftsman style home with front porch has much to offer.Home is set back far off busy arterial and backs to Seattle City Light property offering lots of privacy.Current set up is perfect for multi general living or rental income. Main floor unit has hardwoods in living, dining and bedrooms.Lower level has separate entrance, 4 more bedrooms, a full bath and an additional kitchen. Solar panels keep electric bill low. Are you looking for storage?You will want to be sure to see the 1200 sq ft shop and garage.Since 2017 owner has made the following improvements: solar panels, new electrical panel 2021, lower level laminate flooring, vinyl floors in main floor kitchen, water proofing and sump pump in basement, new water heater and furnace. Show more",Redfin98178.csv
117,https://www.redfin.com/WA/Seattle/5727-S-Ryan-St-98178/home/177980,"Stunning modern Lake Washington view home offered by the builder! Open floor plan features infinitely adaptable dining, living, entertaining & work spaces indoors & out. Luxuriously upgraded w/gorgeous hardwoods, custom stonework & new carpet/paint throughout. Dream open island kitchen w/new appliances & oversize pantry. Upper level showcases lofty vaulted ceilings, a smart room arrangement plus a huge water view primary suite w/spa bath & its own year-round outdoor space. Lower level boasts another bedroom suite & massive media room w/multiple recreation zones, or convert to ADU. Tons of storage on each level! Gas plumbed throughout, easily swap from electric if you wish. Bonus: Builder available if you want changes made after closing! Show less",Redfin98178.csv
118,https://www.redfin.com/WA/Seattle/8521-S-114th-St-98178/home/197735,"Once in a while a truly special house comes on the market. Whether it's a great neighborhood, excellent floorplan, impeccable maintenance, nice view, or ease of commute, this house checks all the boxes. The original charm is intact with coved ceilings and solid hardwood flooring. From the living room and the large island kitchen with dining area you can see the lake, and a pair of nesting eagles that live in the neighborhood soaring over the lake hunting for food; it's truly amazing. The living room and bedrooms have large corner windows making the floorplan feel open and bright. The large/private yard is beautifully landscaped; an oasis in the city. 50 year roof and the heating/cooling systems are just a few of the major upgrades. Show less",Redfin98178.csv
119,https://www.redfin.com/WA/Seattle/11816-87th-Ave-S-98178/home/197302,"Are you ready for easy living? This move-in ready 4 bedroom, 2 bathroom home in the highly sought-after Bryn Mawr  neighborhood offers just that. Kick back and enjoy the western sunset skies on the deck because the work has been done  for you: fresh paint, new flooring, new water heater, updated electrical... the list goes on. And, when you are ready to  venture out, you are a short commute to Lake Washington, Renton Landing, Downtown and Bellevue. This property also  offers a 2-car garage with off street parking, plenty of garden space and a dog run. Call your favorite realtor and book a  tour today. Life's about to get a whole lot easier! Show less",Redfin98178.csv
120,https://www.redfin.com/WA/Seattle/12001-64th-Ave-S-98178/home/196280,NA,Redfin98178.csv
121,https://www.redfin.com/WA/Seattle/5565-S-Langston-Rd-98178/home/195301,"HUGE double lot - .81 acres.  This classic 1955 home is on the market for the first time in 40 years with tons of original features and charm. The home stands out with large living spaces and oversized windows, grand entry with skylight and extended balcony off main level. Spacious, functional daylight basement could provide the perfect opportunity for future MIL/ADU - just needs some finishing touches. One car attached garage, RV parking, and additional detached 2-car garage.  This home provides so much investment opportunity (possibly subdivide?) and room to grow. Show more",Redfin98178.csv
122,https://www.redfin.com/WA/Seattle/10617-56th-Ave-S-98178/home/178702,"Lovingly cared for over the years, this traditional abode sparkles with new interior & exterior paint, remodeled kitchen (2017), newer decks and landscaping! A RARE and private setting with mature fruit trees, RV or boat parking, endless storage and shed/workshop for tools or toys. This roomy floorplan is drenched in natural light. Main level: spacious & sunny living room with fireplace, granite kitchen, full bath, large primary with ensuite + 2 additional bedrooms. The lower level has a huge Rec Room, full bath, 4th bedroom and laundry room. Superior location perfectly central to I-5 and Lake Washington. South Seattle shines with beloved restaurants, parks, Kubota Gardens, Taylor Creek + Trail and easy lightrail commute. Pre-inspected! Show less",Redfin98178.csv
123,https://www.redfin.com/WA/Seattle/7820-S-120th-St-98178/home/198461,"Views of Lake Washington from Bedroom, Kitchen and Deck! The height of mid-century build quality. Thick cedar siding, All copper plumbing. New fresh paint, carpet and flooring. Big flat sunny yard with your own pickle ball court on the oversized patio. The kitchen has a wraparound bench seat with matching chairs and custom table.  Great 3/4 bath off primary suite. Huge den/rec room combo with full wet bar which opens onto a covered patio. Easy convert to 2nd kitchen for extended living or rental possibilities. Extra deep garage for projects with plenty more parking on driveway. 1 mile from light rail. 4 blocks from Lakeridge pool. Super close to Coulon Park, Dead Horse Canyon, Kubota Gardens and the Landing! Don't miss the narrated walkthru Show more",Redfin98178.csv
124,https://www.redfin.com/WA/Seattle/10784-68th-Ave-S-98178/home/177053,"Mid-Century Charm located in the Lakeridge Community offers alluring updates with the latest design touches, featuring new windows, doors, laminate wood flooring, lighting, stainless steel appliances, quartz countertops, soft-close cabinets, A/C, and high-efficiency furnace. The fireplace creates additional warmth and the open concept kitchen and dining area ignite with light. The home features two wood burning fireplaces for cozy moments. For the entertainers, the huge deck extends the length of the house. Main floor has 3 bedrooms near the updated full bath. Daylight basement includes a bonus room with fireplace, 3/4 bath, 4th bedroom, and 2 flex rooms (studio? gym? office?). Spacious garage with shelves for storage. Show less",Redfin98178.csv
125,https://www.redfin.com/WA/Seattle/11148-Rainier-Ave-S-98178/home/177220,"Experience the breathtaking beauty of Lake Washington on an incredible 60 feet of frontage! A private 80ft deep water dock awaits your boat for spectacular summer memories on the lake. Perfect views from your main living areas and owner's suite, including unbelievable bird watching with a family of bald eagles nesting year round on a nearby tree. Generous kitchen with ample storage, counterspace, & SS appliances. Layout features two ensuite bedrooms with walk in closets, choose between the convenience of main level living or the upper suite's panoramic views. Additional room on main level makes a great guest space, office, or hobby room. Easy access to shopping, dining, SeaTac, & more. Welcome to the lakefront lifestyle! Show more",Redfin98178.csv
126,https://www.redfin.com/WA/Seattle/13153-83rd-Ln-S-98178/home/174618907,"This gorgeous home in Earlington Village is a combination of modern design, functional features, & luxurious finishes, making it an attractive & comfortable home. One of the few units that have 4 unobstructed view of Mt. Rainier from multiple rooms.  An open concept main floor with LVT hardwood floors & AC promotes seamless flow between the kitchen, dining area, and living space, making it perfect for entertaining guests. The kitchen features a gourmet island, quartz countertops, built in buffet counter, a full-height tile backsplash &quality SS appliances. The upper level is dedicated to a luxurious primary suite, two spacious bedrooms, laundry space & a tech nook. Attached 2 car garage with electric charger. A MUST SEE! Show less",Redfin98178.csv
127,https://www.redfin.com/WA/Seattle/8530-S-124th-St-98178/home/197820,"This amazing home has got it all! Enjoy a partial view of Lake Washington & Renton from this spacious 5 beds,1.75 bath home. Main floor features open concept kitchen, living room w/ beautiful hardwood floors & a wood burning fireplace perfect for entertaining, 3 beds w/ full bath. On the lower level you will find 2 additional beds, family room w/ a cozy fireplace and recently updated bath. It’s well maintained, in a great shape w/ recent infrastructural updates. Recently repiped, upgraded electrical w/ new electrical panel (2021), new engine on the furnace and newer water heater (2019), & partial fresh paint. Large yard w/ garden space & room to play! Quiet street. Excellent Location close to I-5, 405, Downtown, Sea-Tac, Renton Landing. Show more",Redfin98178.csv
128,https://www.redfin.com/WA/Seattle/11803-57th-Ave-S-98178/home/178772,"Stylish Seattle cottage freshly updated and move-in ready! You’ll love the charming living room and updated chef’s kitchen. Two spacious bedrooms and new full bath plus bonus office/den space complete this sweet home. A sunny corner lot perfectly positioned on a lovely quiet street. Huge fully fenced backyard offers plenty of space for year-round outdoor enjoyment.  There is off street parking, additional storage shed and covered dog run. Located just minutes from Renton Landing, Southcenter Mall, Downtown Seattle, Seward Park, Kubata Gardens and more! Show more",Redfin98178.csv
129,https://www.redfin.com/WA/Seattle/8542-S-118th-St-98178/home/198061,NA,Redfin98178.csv
130,https://www.redfin.com/WA/Seattle/6501-S-Hazel-St-98178/home/176853,"Welcome to this quant Mid-century rambler in Lakeridge with peak-a-boo views of Lake Washington. This gem is ready for it's next owner to help bring it into the modern era. Some of the features are built-ins of it's time like the hutch in the dinning room, bookcases that surround the upstairs fireplace, and the modern wall element in the partially finished large basement accentuating the second fireplace downstairs. The neighborhood is centrally located making it easy access for communing and/or exploring, be it downtown Seattle/Tacoma or hitting trails to go hiking in the local parks or further out like Mount Rainier.  The large yard has the potential to be a gardener's paradise or future outdoor entertaining. Come see for yourself. Show less",Redfin98178.csv
131,https://www.redfin.com/WA/Seattle/12046-67th-Ave-S-98178/home/195852,"Quintessential Mid-Century rambler nestled on a generous lot of 8,505sf in the highly sought after Campbell Hill neighborhood. Thoughtfully updated w/a new kitchen, new doors & millwork, fresh paint, cozy brick fireplace, A/C and original oak hardwood floors throughout- freshly stained and refinished for the next owner. Expansive 1-car garage and laundry with plenty of storage. Mature gardens with gorgeous flowering Rhododendrons and Azaleas. A sprawling outdoor deck space partially covered ideal for entertaining, with plenty of sunny gardening space. Next door to Campbell Hill Elementary, 2.2 Miles to Chinook Beach Park and 3.5 Miles to The Landing Shopping Center. One-of-a-kind privacy and serenity near the heart of the city. Show less",Redfin98178.csv
132,https://www.redfin.com/WA/Seattle/7120-S-135-St-98178/unit-C-100/home/2118553,NA,Redfin98178.csv
133,https://www.redfin.com/WA/Seattle/7544-S-Sunnycrest-Rd-98178/home/199265,"Arise every day with the amazing panoramic views of Lake Washington with this Seattle gem! Scenery year round from the Seattle city skyline, Cascade mountains, to the numerous 4th of July firework shows. Bring over your friends, fire up the grill and create years of memories! Primary bedroom on the main floor with attached bathroom, fireplace on the main level & lower family room leading straight to the backyard. Great amount of parking including a carport connected to the shop. Minutes away from downtown Seattle and Renton landing for some close shopping, dining, & entertainment! A definite must-see! Don’t miss out!! Show less",Redfin98178.csv
134,https://www.redfin.com/WA/Seattle/7012-S-116th-St-98178/home/197365,"Fully remodeled and charming bungalow on a dead-end street. 2 bedroom/.75 bath with southern natural light exposure in the living and kitchen. Recent new roof, bathroom and kitchen remodeled, and fully fenced. Cozy bedrooms with an access to the backyard. Enjoy the generous backyard, great for social gathering, gardening and private oasis. Parking spaces in front of the house. Wonderful location to The Renton Landing shopping district, I-5, 405, SeaTac Airport and Lake Washington Coulon Park. Great starter home or an investment! Show less",Redfin98178.csv
135,https://www.redfin.com/WA/Seattle/7212-S-128th-St-98178/home/196640,"Home is ready for updates with your own touches!  This home has all you need to make comfortable and expand on.  Spacious shop with High ceilings for all your hobbies/storage and automotive repairs. There would be a nice view from the 2nd story and or raised back yard deck. Home has been freshly painted inside, pressure washed exterior and gutters cleaned. Seller is offering a $5,000.00 floor covering allowance with a full price offer. There appears to be enough room for a ADU/MIL unit as well in the back yard. Shop is large enough to park at least 1 vehicle inside. Show less",Redfin98178.csv
136,https://www.redfin.com/WA/Seattle/10106-Rainier-Ave-S-98178/home/177324,"Quintessential waterfront living on Lake Washington. This half acre+ property including 15,000+ square feet of fenced level lot. 50+ feet of waterfront and 70+ foot dock with deep water moorage. Multiple flex spaces provide plenty of room to live, work, entertain, and grow. Wall-to-wall windows facing the lake frame gorgeous panoramic water views. The primary suite features cathedral ceilings, a private balcony and stunning lake views. Fresh paint, refinished hardwoods and new carpet throughout. 50-year roof, energy efficient dual-furnace system, and 3-car garage with expansive workspace. Renovated Lakeridge Park across street has sports courts, playsets, and entrance to Taylor Creek Hiking Trail and Deadhorse Canyon. Don't miss this gem! Show more",Redfin98178.csv
137,https://www.redfin.com/WA/Tukwila/5004-S-109th-Ct-98178/home/22643528,"Gorgeous End unit townhome with views & lots of natural light! The main floor boasts a great room, tall ceilings, mantled gas fireplace, chef-sized kitchen with a big pantry, stainless steel appliances & plenty of counter space. West-facing, relaxing sunny balcony with territorial views. The large main bedroom suite hosts a sitting room, two closets, a luxurious tub, and a fireplace. Mountain views from the top level. Downstairs has a den/study, perfect as a WFH space and private patio. Tandem garage for 2 cars with plenty of room for storage all in a friendly, close-knit community! Conveniently located close to Metro, Light rail station, and I-5, just minutes to downtown Seattle. See it today before it’s gone! Show more",Redfin98178.csv
138,https://www.redfin.com/WA/Seattle/7213-S-126th-St-98178/home/195235,"SWEAT EQUITY in this 3 bedroom 1.75 bath charmer, located in the up and coming neighborhood of Skyway. Are you looking for a fixer upper, or are you a first time home owner who is handy with tools?  Bring your vision to modernize this classic 1943 home! Home features a private back yard with a detached 2 car garage and shop area. The detached garage provides an opportunity to replace / rebuild or make into an ADU, (Buyer to Verify). Convenient location just minutes to downtown Renton and The Landing shopping, restaurants and entertainment as well as easy access to nearby freeways. Great potential! Owner is selling ""AS IS"". Home is Pre-inspected. Show more",Redfin98178.csv
139,https://www.redfin.com/WA/Seattle/5736-S-Ryan-St-98178/home/22440086,"First resale of a 2020 custom by local craftsman. $100K in seller upgrades. ADU. Solar panels. E.V.-ready. Main lvl feat. great room w/180-degree views (Mount Baker, Cascades & Olympics; SEA & BVU skylines, sunrise & sunset, lake), modern kitchen w/deluxe pantry, office, pwdr rm & view deck. Primary suite opens to a balcony. Inspiring views from the vessel tub in the spa-like bthrm. Two more bdrms, full bth, laundry & south-facing veranda complete the top floor. Lwr lvl ADU (with lake view!) offers 2 bdrms, full bth, living rm & new kitchen. Has its own ext entr & covered patio. One-car garage + off-street pad for 2 cars. Walk to Kubota Garden, the 20-acre Japanese garden. Mins to Redwing Cafe, Pizzeria Pulcinella, Drae's, Stonehouse Cafe. Show more",Redfin98178.csv
140,https://www.redfin.com/WA/Seattle/12400-74th-Ln-S-98178/unit-15/home/49745,"PRICE REDUCED, Needs to sell ASAP!! $10,000.00 buyer bonus at closing.  Two bedrooms with one full bathroom downstairs and one half bathroom on the main level. Main level has the galley kitchen, dining area and living room with wood burning fireplace. Vaulted ceilings and living room windows both bring in lots of natural light and offer beautiful views. Small deck off dining area, perfect for soaking up some sun or just staying cool on those summer nights. Lower level has two bedrooms, bathroom and utility room. Close to shopping, restaurants, bus lines. The 106 bus is two blocks away and will take you to downtown Seattle, The Landing, and the Mall are close by. Motivated sellers, ready to negotiate. Close to 167. Bring offers."" Show less",Redfin98178.csv
141,https://www.redfin.com/WA/Seattle/10755-59th-Ave-S-98178/home/178697,"* Price Reduced!* Peaceful Country Living In The City! Welcome to this tranquil light and bright one level three bedroom home located on a secluded dead end street. This lovely home offer's a recent new roof, new interior and exterior paint, new dishwasher and all appliances are included. Don't like the laminate? Hardwoods are beneath. Primary Bedroom has a half bath located conveniently off the bedroom. Includes an outbuilding too for extra storage in addition to the attached garage. Highways are close by for easy commutes to I-5 and I90 interstate's. Many amenities close by.   Come See! Show more",Redfin98178.csv
142,https://www.redfin.com/WA/Seattle/12012-Renton-Ave-S-98178/home/198320,"This recently updated 2bedroom home is sure to please!Fully updated eye catching kitchen with walnut & elm shelving & quartz counters includes all SS appliances. Primary bedroom features a gorgeous wood slat accent wall w/top shelf. The bathroom got a full overhaul; new tub&shower surround, light fixture, vanity/sink, rain-shower head&wand. Newer roof & windows. Brand new gutters w/leaf guard & water heater. Don't miss this beautifully landscaped back yard; large deck with pergola, fire-pit & 60' retaining wall that holds an abundance of wild flowers. Last but not least the lockable workshop with dedicated power to top it off! The driveway easily holds 3cars with1 additional to the side. Along a quiet stretch of road near Boeing, I5 & 405. Show less",Redfin98178.csv
143,https://www.redfin.com/WA/Seattle/6240-S-118th-Pl-98178/home/196279,"Fully remodeled one level home sits on a terraced lot with attractive curb appeal on a quiet residential street. Enjoy partial view of the mountains. Open living room with gorgeous brick wood fireplace leading to the dining/kitchen space. Kitchen features tile backsplash, shelving with additional cabinetry, stone counters, and a picture window overlooking the large fenced backyard with covered patio, shed for all your gardening tools, and large space for activities. Primary bedroom with large closet & full bath; don't miss the amazing tile! LVP flooring, tile bathrooms, double-paned windows, new plumbing. 1car garage, driveway & off-street parking. Minutes to I-5, 405, Light Rail, SeaTac, Downtown Seattle, Kubota Gardens, and more! Show less",Redfin98178.csv
144,https://www.redfin.com/WA/Seattle/13147-83rd-Lot-9-4-LN-S-98178/home/169736035,"Welcome home to a beautiful condo w/main floor entry.  Move in condition w/over $22,000 of upgrades the Seller added 2 yrs ago when they purchased.All laminate hardwood on entire main flr, ceramic tile in bathrooms & carpet in both bedrooms. View of Mt Rainier from Primary Bdrm is Breath taking & Sunrises are Amazing! Gourmet kitchen w/Granite Counters, expansive island w/breakfast bar seating, large sink, upgraded SS appliances, light & bright & all windows have custom Plantation blinds. Spacious living rm off kitchen & 1/2 bath on main level. Large primary w/5 piece master bath, full wall closets & Views of Mt Rainier. 2nd Bedroom is spacious & full bath in hallway! Large 2 car tandem garage w/EV charger & storage. Park & garden  on site. Show less",Redfin98178.csv
145,https://www.redfin.com/WA/Seattle/11703-Luther-Ave-S-98178/home/178775,"Freshly updated classic. New e-panel/200 amp service. New roof w/7 year warranty. Most plumbing replaced w/copper, newer furnace, fresh paint in/out. Expansive living rm w/fireplace & new carpet.  Dining rm w/slider to huge deck w/terr view. Big kitchn w/room for a table. Master w/¾ bath & 2 additional bdrms & full bath on main. 4th bdrm, huge rec room, ¾ bath, laundry room, + big workshop (convert to bedroom?) on lower level. Tons of storage! Mature landscaping, plenty of room for RV or garden. Show less",Redfin98178.csv
